"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14726720,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
14776705,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
14806707,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
14856749,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
14886774,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
14936631,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
14966792,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
15016649,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
15046810,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
15096699,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
15126700,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
15176828,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
15206742,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
15256854,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
15286752,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
15336737,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
15366793,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
15416651,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
15446835,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
15496708,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
15526733,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
15576718,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
15606775,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
15656880,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
15686673,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
15736801,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
15766699,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
15816692,0000002F,false,Rx,0,5,28,32,BD,01,E6,00,00,00
15856797,0000002F,false,Rx,0,5,21,94,91,09,AF,00,00,00
15896694,0000002F,false,Rx,0,5,B1,FE,FF,00,4F,00,00,00
15936664,0000002F,false,Rx,0,5,22,F4,C0,09,1F,00,00,00
15976808,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
16006698,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
16056747,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
16086812,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
16136693,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
16166710,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
16216695,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
16246855,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
16296768,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
16326666,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
16376627,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
16406581,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
16456790,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
16486687,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
16536649,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
16566650,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
16616556,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
16646925,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
16696710,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
16726735,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
16776704,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
16806721,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
16856818,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
16886716,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
16936677,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
16966702,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
17016664,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
17046889,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
17096778,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
17126675,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
17176637,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
17206797,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
17256766,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
17286664,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
17336625,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
17366747,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
17416604,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
17446884,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
17496757,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
17526671,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
17576608,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
17606745,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
17656819,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
17686565,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
17736630,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
17766736,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
17816760,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
17846673,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
17896666,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
17926668,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
17976629,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
18006630,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
18056808,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
18086737,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
18136539,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
18166644,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
18216773,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
18246822,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
18296710,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
18326775,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
18376664,0000002F,false,Rx,0,5,B1,FE,FF,00,4F,00,00,00
18416673,0000002F,false,Rx,0,5,22,F4,C0,09,1F,00,00,00
18456619,0000002F,false,Rx,0,5,28,32,BD,01,E6,00,00,00
18496557,0000002F,false,Rx,0,5,21,94,91,09,AF,00,00,00
18536638,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
18566791,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
18616648,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
18646770,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
18696659,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
18726668,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
18776629,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
18806631,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
18856680,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
18886745,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
18936602,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
18966556,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
19016622,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
19046798,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
19096687,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
19126712,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
19176697,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
19206547,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
19256756,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
19286654,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
19336615,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
19366783,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
19416641,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
19446682,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
19496651,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
19526676,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
19576637,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
19606639,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
19656657,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
19686666,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
19736612,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
19766637,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
19816781,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
19846854,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
19896719,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
19927120,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
19976729,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
20006642,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
20056652,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
20086662,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
20136623,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
20166640,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
20216602,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
20246811,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
20296700,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
20326725,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
20376583,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
20406751,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
20456744,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
20486808,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
20536713,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
20566626,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
20616587,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
20646876,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
20696661,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
20726686,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
20776671,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
20806735,00000023,false,Rx,0,5,B1,80,7F,20,2E,00,00,00
20856760,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
20886681,00000023,false,Rx,0,5,22,F4,C0,00,28,00,00,00
20936721,0000002F,false,Rx,0,5,28,32,BD,01,E6,00,00,00
20976610,0000002F,false,Rx,0,5,21,94,91,09,AF,00,00,00
21016603,0000002F,false,Rx,0,5,B1,FE,FF,00,4F,00,00,00
21056852,0000002F,false,Rx,0,5,22,F4,C0,09,1F,00,00,00
21096757,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
21126654,00000023,false,Rx,0,5,28,32,BD,00,E7,00,00,00
21176639,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
21206641,00000023,false,Rx,0,5,21,94,91,00,B8,00,00,00
21256785,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
