Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14112708,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
14112714,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
14112719,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
14112724,000001D2,false,Rx,0,5,E1,0C,8F,10,F0,00,00,00,
14112964,000000B6,false,Rx,0,5,06,06,80,00,C8,00,00,00,
14113198,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14113617,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14113843,0000019E,false,Rx,0,8,00,E0,7F,FC,FE,00,00,FB,
14114069,000001A0,false,Rx,0,8,00,80,00,10,00,1B,60,AD,
14114310,000002B2,false,Rx,0,8,00,00,00,00,60,00,00,04,
14114535,000001A6,false,Rx,0,8,00,00,00,00,00,00,20,FA,
14114762,000004A9,false,Rx,0,8,30,42,FF,FF,FF,FF,FF,FF,
14121117,00000130,false,Rx,0,5,45,43,21,8F,76,00,00,00,
14121362,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
14121596,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
14121822,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
14122048,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
14123228,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14132755,000000AA,false,Rx,0,8,5F,55,07,00,B8,0B,94,00,
14132761,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
14132766,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
14132772,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
14133005,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
14133238,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14133483,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14133715,0000019E,false,Rx,0,8,00,E0,7F,FC,FE,00,00,FB,
