Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
230317,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
230542,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
230777,0000019E,false,Rx,0,8,00,E8,0F,FC,FE,00,00,93,
231009,000001A0,false,Rx,0,8,00,80,00,60,01,14,00,97,
231234,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
231459,000000C8,false,Rx,0,6,3B,08,AC,00,00,8C,00,00,
236668,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
236675,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
236680,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
236686,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
240009,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
245880,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
246290,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
246515,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
246748,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
249991,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
250216,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
250441,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
250672,0000019E,false,Rx,0,8,00,E8,0F,FC,FE,00,00,93,
250905,000001A0,false,Rx,0,8,00,80,00,40,01,14,10,87,
251142,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
256858,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
256865,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
256870,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
256875,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
256881,00000242,false,Rx,0,5,10,F0,FF,FF,FF,00,00,00,
260014,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
265879,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
266290,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
266515,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
266748,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
269808,000000B6,false,Rx,0,5,02,02,80,00,C8,00,00,00,
270031,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
270442,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
270672,0000019E,false,Rx,0,8,00,E8,0F,FC,FE,00,00,93,
270904,000001A0,false,Rx,0,8,00,80,00,40,01,14,20,97,
271129,000001D0,false,Rx,0,8,3C,76,6D,C3,9C,9E,CD,82,
271354,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
271579,000001A6,false,Rx,0,8,00,00,00,00,00,00,80,F8,
271817,00000374,false,Rx,0,5,00,00,00,00,FC,00,00,00,
276913,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
276919,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
276925,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
276930,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
279896,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
283315,00000480,false,Rx,0,8,17,42,FD,FF,FF,FF,FF,FF,
285996,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
286220,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
286445,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
286676,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
289917,000000B6,false,Rx,0,5,03,03,80,00,C8,00,00,00,
290142,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
290368,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
290592,0000019E,false,Rx,0,8,00,E8,0F,FC,FE,00,00,93,
290826,000001A0,false,Rx,0,8,00,80,00,60,01,14,30,C7,
291051,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
293161,000001B4,false,Rx,0,8,00,D0,E2,F0,44,32,FE,CF,
296935,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
296942,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
296947,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
296952,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
299934,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
306000,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
306225,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
306449,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
306677,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
309915,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
310140,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
310365,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
310590,0000019E,false,Rx,0,8,00,E8,0F,FC,FE,00,00,93,
310831,000001A0,false,Rx,0,8,00,80,00,60,01,14,40,D7,
311056,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
312408,000003B0,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
316918,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
316924,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
316930,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
316935,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
320086,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
320093,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
325973,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
326198,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
