Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
69447,000001A0,false,Rx,0,8,00,80,00,00,80,00,28,CA,
69671,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
76150,000000AA,false,Rx,0,8,6A,3C,FE,00,00,00,84,00,
76379,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
76602,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
76841,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
78562,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
78795,000002A6,false,Rx,0,2,00,FC,00,00,00,00,00,00,
86233,000000AA,false,Rx,0,8,6C,3E,FE,00,00,00,84,00,
86459,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
86683,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
86921,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
87146,00000497,false,Rx,0,8,29,52,FF,FF,FF,FF,FF,FF,
88500,000000B6,false,Rx,0,5,03,03,80,00,C8,00,00,00,
88729,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
88962,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
89187,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,61,00,27,
89597,000001A0,false,Rx,0,8,00,80,00,00,80,00,38,DA,
89828,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
96118,000000AA,false,Rx,0,8,5E,30,FE,00,00,00,84,00,
96533,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
96760,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
96993,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
98533,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
101969,00000130,false,Rx,0,5,00,0E,D0,0F,87,00,00,00,
106142,000000AA,false,Rx,0,8,60,32,FE,00,00,00,84,00,
106367,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
106592,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
106826,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
108552,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
108782,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
109014,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
109240,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,61,00,37,
109465,000001A0,false,Rx,0,8,00,80,00,00,80,00,48,EA,
109690,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
116202,000000AA,false,Rx,0,8,62,34,FE,00,00,00,84,00,
116430,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
116655,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
116896,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
118618,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
126184,000000AA,false,Rx,0,8,64,36,FE,00,00,00,84,00,
126410,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
126635,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
126873,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
128597,000000B6,false,Rx,0,5,05,05,80,00,C8,00,00,00,
128830,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
129062,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
129287,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,61,00,37,
129512,000001A0,false,Rx,0,8,00,80,00,00,80,00,58,FA,
129746,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
129978,000001A6,false,Rx,0,8,00,00,00,00,00,00,90,FF,
130203,000000C8,false,Rx,0,6,3E,03,CC,00,00,9C,00,00,
135287,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
135528,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
135806,000001D0,false,Rx,0,8,3C,76,09,C3,00,00,CD,82,
135812,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
136259,000000AA,false,Rx,0,8,66,38,FE,00,00,00,84,00,
136484,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
136710,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
136943,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
138668,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
138907,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
146270,000000AA,false,Rx,0,8,68,3A,FE,00,00,00,84,00,
146495,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
146724,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
146956,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
148490,000000B6,false,Rx,0,5,06,06,80,00,C8,00,00,00,
148717,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
149134,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
149359,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,61,00,37,
149584,000001A0,false,Rx,0,8,00,80,00,00,80,00,68,0B,
149817,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
156214,000000AA,false,Rx,0,8,6A,3C,FE,00,00,00,84,00,
156458,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
156684,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
156928,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
158653,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
161143,000001FB,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
166255,000000AA,false,Rx,0,8,5E,30,FE,00,00,00,84,00,
166496,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
166758,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
167019,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
168552,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
168781,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
169013,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
169236,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,61,00,37,
169647,000001A0,false,Rx,0,8,00,80,00,00,80,00,78,1B,
169887,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
170113,000004A9,false,Rx,0,8,30,52,FF,FF,FF,FF,FF,FF,
176167,000000AA,false,Rx,0,8,60,32,FE,00,00,00,84,00,
176411,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
176636,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
176875,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
178645,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
180008,000001D2,false,Rx,0,5,E1,0C,8F,D0,F0,00,00,00,
186281,000000AA,false,Rx,0,8,62,34,FE,00,00,00,84,00,
186507,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
186744,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
187013,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
188546,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
188775,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
189007,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
189232,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,61,00,37,
189457,000001A0,false,Rx,0,8,00,80,00,00,80,00,88,2B,
189682,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
196149,000000AA,false,Rx,0,8,64,36,FE,00,00,00,84,00,
196389,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
196626,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
196868,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
198507,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
201928,00000130,false,Rx,0,5,00,0E,D0,0F,98,00,00,00,
206296,000000AA,false,Rx,0,8,66,38,FE,00,00,00,84,00,
206522,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
206749,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
206981,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
208515,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
208749,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
208981,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
209206,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,61,00,37,
209431,000001A0,false,Rx,0,8,00,80,00,00,80,00,98,3B,
209856,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
216273,000000AA,false,Rx,0,8,68,3A,FE,00,00,00,84,00,
216516,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
216814,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
216820,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
218556,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
226303,000000AA,false,Rx,0,8,6A,3C,FE,00,00,00,84,00,
226528,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
226759,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
226990,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
228530,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
228758,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
228985,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
229210,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,61,00,37,
229434,000001A0,false,Rx,0,8,00,80,00,00,80,00,A8,4B,
229660,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
229900,000001A6,false,Rx,0,8,00,00,00,00,00,00,20,F1,
235337,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
235579,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
235853,000001D0,false,Rx,0,8,3C,76,09,C3,00,00,CD,82,
235859,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
236278,000000AA,false,Rx,0,8,6C,3E,FE,00,00,00,84,00,
236524,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
236769,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
237026,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
238786,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
238791,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
246240,000000AA,false,Rx,0,8,5E,30,FE,00,00,00,84,00,
246465,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
246691,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
246928,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
248467,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
248693,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
249116,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
249341,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,61,00,37,
249566,000001A0,false,Rx,0,8,00,80,00,00,80,00,B8,5B,
249797,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
256188,000000AA,false,Rx,0,8,60,32,FE,00,00,00,84,00,
256417,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
256642,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
256883,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
258602,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
261098,000004B0,false,Rx,0,8,00,52,FE,01,FF,FF,FF,FF,
266116,000000AA,false,Rx,0,8,62,34,FE,00,00,00,84,00,
266526,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
266759,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
266990,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
268529,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
268763,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
268995,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
269220,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,61,00,37,
269445,000001A0,false,Rx,0,8,00,80,00,00,80,00,C8,6B,
269871,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
276264,000000AA,false,Rx,0,8,64,36,FE,00,00,00,84,00,
276493,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
276724,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
276962,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
278599,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
286243,000000AA,false,Rx,0,8,66,38,FE,00,00,00,84,00,
286470,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
286695,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
286933,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
288472,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
288698,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
288944,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
289184,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,61,00,37,
289409,000001A0,false,Rx,0,8,00,80,00,00,80,00,D8,7B,
289634,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
296304,000000AA,false,Rx,0,8,68,3A,FE,00,00,00,84,00,
296544,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
296845,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
296850,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
298600,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
301942,00000130,false,Rx,0,5,00,0E,D0,0F,A9,00,00,00,
306303,000000AA,false,Rx,0,8,6A,3C,FE,00,00,00,84,00,
306528,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
306759,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
306990,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
308530,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
308763,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
308996,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
309221,0000019E,false,Rx,0,8,00,EA,4F,FC,FE,61,00,37,
309445,000001A0,false,Rx,0,8,00,80,00,00,80,00,E8,8B,
309871,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
316273,000000AA,false,Rx,0,8,5E,30,FE,00,00,00,84,00,
316502,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
316729,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
316959,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
318692,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
326167,000000AA,false,Rx,0,8,60,32,FE,00,00,00,84,00,
326393,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
326618,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
326858,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
328580,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
328813,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
329046,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
329271,0000019E,false,Rx,0,8,00,EA,5F,FC,FE,61,00,47,
329496,000001A0,false,Rx,0,8,00,80,00,00,80,00,08,AA,
329728,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
329960,000001A6,false,Rx,0,8,00,00,00,00,00,00,B0,F2,
330185,000000C8,false,Rx,0,6,3E,03,2C,00,00,AC,00,00,
335580,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
335586,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
335870,000001D0,false,Rx,0,8,3C,76,0A,C3,00,00,CD,82,
335877,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
336288,000000AA,false,Rx,0,8,62,34,FE,00,00,00,84,00,
336513,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
336746,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
336978,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
338840,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
338845,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
346226,000000AA,false,Rx,0,8,64,36,FE,00,00,00,84,00,
346451,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
346676,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
346917,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
348643,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
348881,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
349106,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
349331,0000019E,false,Rx,0,8,00,EA,5F,FC,FE,61,00,47,
349556,000001A0,false,Rx,0,8,00,80,00,00,80,00,18,BA,
349784,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
351891,000001FB,false,Rx,0,2,F0,FF,00,00,00,00,00,00,
356238,000000AA,false,Rx,0,8,66,38,FE,00,00,00,84,00,
356467,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
356693,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
356931,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
358764,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
360729,00000480,false,Rx,0,8,17,42,FD,FF,FF,FF,FF,FF,
