Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
693463,000000C0,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
694381,00000349,false,Rx,0,5,18,0C,73,0A,00,00,00,00,
696193,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
714352,0000032E,false,Rx,0,8,FF,FF,8F,FF,F4,00,76,42,
715411,000001B5,false,Rx,0,6,00,FF,02,00,88,FF,00,00,
716360,00000246,false,Rx,0,4,3F,FB,00,FF,00,00,00,00,
717131,000002F0,false,Rx,0,2,F3,FC,00,00,00,00,00,00,
717894,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
719283,000001B4,false,Rx,0,8,00,D0,E2,F3,04,32,FE,92,
746050,000001D2,false,Rx,0,5,D2,0C,8F,60,F0,00,00,00,
748005,000001A6,false,Rx,0,8,00,00,00,00,00,00,F8,F6,
764594,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
765808,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
769686,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
770909,000001A0,false,Rx,0,8,00,80,00,B0,00,14,50,37,
783771,00000480,false,Rx,0,8,01,42,FE,FF,FF,FF,FF,FF,
789956,000001D0,false,Rx,0,8,3C,76,68,C3,9C,9E,CD,82,
792989,00000130,false,Rx,0,5,45,43,21,8F,CB,00,00,00,
794326,000001EE,false,Rx,0,2,00,FF,00,00,00,00,00,00,
794986,000003B0,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
796509,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
813806,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
819313,000001B4,false,Rx,0,8,00,D0,E2,F4,04,32,FE,93,
829300,000001FB,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
831989,000005E0,false,Rx,0,8,11,FF,FF,01,FF,FF,FC,FF,
847937,000001A6,false,Rx,0,8,00,00,00,00,00,00,88,F8,
859550,000000C4,false,Rx,0,7,46,FF,FC,00,00,FF,F1,00,
864614,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
865817,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
869695,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
870909,0000019E,false,Rx,0,8,00,E0,AF,FC,FE,00,00,2C,
872121,000001A0,false,Rx,0,8,00,80,00,B0,00,14,A0,87,
876545,000000C8,false,Rx,0,6,46,FF,EC,00,00,5C,00,00,
880221,00000481,false,Rx,0,8,40,42,FF,01,FF,FF,FF,FF,
881113,000000D7,false,Rx,0,2,22,FF,00,00,00,00,00,00,
889952,000001D0,false,Rx,0,8,3C,76,69,C3,9C,9E,CD,82,
892778,00000130,false,Rx,0,5,45,43,21,8F,DC,00,00,00,
893445,000000C0,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
894332,00000349,false,Rx,0,5,15,0C,73,0A,00,00,00,00,
896237,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
913803,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
919081,000001B4,false,Rx,0,8,00,D0,E2,F5,04,32,FE,94,
931660,000005E0,false,Rx,0,8,11,FF,FF,02,FF,FF,FC,FF,
946018,000001D2,false,Rx,0,5,D2,0C,8F,70,F0,00,00,00,
947994,000001A6,false,Rx,0,8,00,00,00,00,00,00,18,FA,
964654,000000AA,false,Rx,0,8,5F,55,07,00,B8,0B,94,00,
965857,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
969715,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
970949,000001A0,false,Rx,0,8,00,80,00,C0,00,18,00,FA,
978060,000004C0,false,Rx,0,8,41,42,FF,01,00,01,EC,00,
989943,000001D0,false,Rx,0,8,3C,76,69,C3,9C,9E,CD,82,
993008,00000130,false,Rx,0,5,45,43,21,8F,ED,00,00,00,
996403,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1013829,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
1019430,000001B4,false,Rx,0,8,00,D0,E2,F6,04,32,FE,95,
1020818,000001FB,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
1047948,000001A6,false,Rx,0,8,00,00,00,00,00,00,A8,FB,
1058868,000002CA,false,Rx,0,2,93,FF,00,00,00,00,00,00,
1059977,000000C4,false,Rx,0,7,46,FF,FC,00,00,FF,F1,00,
1064653,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1065867,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1069734,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1070937,0000019E,false,Rx,0,8,00,E0,BF,FC,FE,00,00,3C,
1072152,000001A0,false,Rx,0,8,00,80,00,B0,00,14,50,37,
1076553,000000C8,false,Rx,0,6,46,FF,4C,00,00,5C,00,00,
1078478,000004C1,false,Rx,0,8,56,52,FE,01,FF,FF,FF,FF,
1079764,000000D7,false,Rx,0,2,23,FF,00,00,00,00,00,00,
1089930,000001D0,false,Rx,0,8,3C,76,6A,C3,9C,9E,CD,82,
1093099,0000026E,false,Rx,0,8,00,40,7F,00,FF,FF,FF,FF,
1093756,000000C0,false,Rx,0,2,F0,FF,00,00,00,00,00,00,
1094653,00000130,false,Rx,0,5,45,43,21,8F,FE,00,00,00,
