Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1768759,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
1768991,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
1769215,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
1771694,000000B6,false,Rx,0,5,03,03,80,00,C8,00,00,00,
1771931,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1772156,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1772567,0000019E,false,Rx,0,8,00,EA,CF,FC,FE,61,00,B7,
1772800,000001A0,false,Rx,0,8,00,80,00,00,80,00,38,DA,
1773032,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1778428,000000AA,false,Rx,0,8,5E,30,FE,00,00,00,84,00,
1778657,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
1778897,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
1779122,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
1781793,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1783933,00000130,false,Rx,0,5,00,0E,D0,0F,54,00,00,00,
1788485,000000AA,false,Rx,0,8,60,32,FE,00,00,00,84,00,
1788720,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
1788952,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
1789176,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
1791858,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
1792084,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1792309,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1792534,0000019E,false,Rx,0,8,00,EA,CF,FC,FE,61,00,B7,
1792763,000001A0,false,Rx,0,8,00,80,00,00,80,00,48,EA,
1792995,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1794885,000004A9,false,Rx,0,8,30,52,FF,FF,FF,FF,FF,FF,
1798414,000000AA,false,Rx,0,8,62,34,FE,00,00,00,84,00,
1798641,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1798880,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
1799105,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
1801969,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1808412,000000AA,false,Rx,0,8,64,36,FE,00,00,00,84,00,
1808637,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
1808892,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
1809185,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
1811965,000000B6,false,Rx,0,5,05,05,80,00,C8,00,00,00,
1811970,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1812380,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1812605,0000019E,false,Rx,0,8,00,EA,CF,FC,FE,61,00,B7,
1812842,000001A0,false,Rx,0,8,00,80,00,00,80,00,58,FA,
1813067,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1813292,000001A6,false,Rx,0,8,00,00,00,00,00,00,00,F3,
1817689,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
1817696,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
1817929,000001D0,false,Rx,0,8,3C,76,07,C3,00,00,CD,82,
1818152,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
1818384,000000AA,false,Rx,0,8,66,38,FE,00,00,00,84,00,
1818622,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
1818875,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
1819127,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
1822018,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1822024,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1828452,000000AA,false,Rx,0,8,68,3A,FE,00,00,00,84,00,
1828677,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
1828917,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
1829143,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
1831806,000000B6,false,Rx,0,5,06,06,80,00,C8,00,00,00,
