Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
12039161,00000130,false,Rx,0,5,00,E3,C0,1F,52,00,00,00,
12043367,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
12043596,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12043820,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12044043,0000019E,false,Rx,0,8,00,EA,2F,FC,FE,61,00,17,
12044269,000001A0,false,Rx,0,8,00,80,00,00,80,00,98,3B,
12046093,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12046099,00000480,false,Rx,0,8,17,01,FD,FF,FF,FF,FF,FF,
12053392,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12063372,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
12063596,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12063820,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12064043,0000019E,false,Rx,0,8,00,EA,2F,FC,FE,61,00,17,
12064278,000001A0,false,Rx,0,8,00,80,00,00,80,00,A8,4B,
12064502,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12066135,000001A6,false,Rx,0,8,00,00,00,00,00,00,90,F1,
12066140,000000C8,false,Rx,0,6,24,0A,7C,00,00,1C,00,00,
12073597,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12083539,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
12083763,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12083986,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12084212,0000019E,false,Rx,0,8,00,EA,2F,FC,FE,61,00,17,
12084447,000001A0,false,Rx,0,8,00,80,00,00,80,00,B8,5B,
12084705,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12084710,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
12093535,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12103470,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
12103694,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12103919,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12104144,0000019E,false,Rx,0,8,00,EA,2F,FC,FE,61,00,17,
12104375,000001A0,false,Rx,0,8,00,80,00,00,80,00,C8,6B,
12104599,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12104824,000002A6,false,Rx,0,2,00,FC,00,00,00,00,00,00,
12111085,000000A8,false,Rx,0,8,9C,00,00,00,00,F0,03,00,
12111322,000000A9,false,Rx,0,8,77,50,00,00,7D,00,00,00,
12111547,00000492,false,Rx,0,8,12,01,FF,FF,FF,FF,FF,FF,
12111770,000000AA,false,Rx,0,8,2F,00,00,00,00,00,84,00,
12113646,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12114235,00000130,false,Rx,0,5,40,43,C2,1F,23,00,00,00,
12120720,000000A8,false,Rx,0,8,93,01,FA,00,FA,F0,03,00,
12120944,000000A9,false,Rx,0,8,87,51,A0,0F,32,A0,0F,FA,
12121170,000000AA,false,Rx,0,8,2B,01,FA,00,00,00,84,00,
12123597,000001D0,false,Rx,0,8,3B,FF,40,C3,00,00,CD,00,
12123825,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
12124052,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12124287,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12124512,0000019E,false,Rx,0,8,00,EA,2F,FC,FE,61,00,17,
12124736,000001A0,false,Rx,0,8,00,80,00,00,80,00,D8,7B,
12124960,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12126678,00000497,false,Rx,0,8,29,02,FF,FF,FF,FF,FF,FF,
12130650,000000A8,false,Rx,0,8,94,02,FA,00,FA,F0,03,00,
12130874,000000A9,false,Rx,0,8,C4,52,A0,0F,32,A0,3F,07,
12131098,000000AA,false,Rx,0,8,2C,02,FA,00,00,00,84,00,
12133708,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12135767,000003B3,false,Rx,0,6,11,00,FF,7F,00,F0,00,00,
12135990,000003B4,false,Rx,0,8,FF,FF,09,FC,FF,FF,FF,FF,
12139336,00000130,false,Rx,0,5,40,43,C2,1F,34,00,00,00,
12140660,000000A8,false,Rx,0,8,95,03,FA,00,FA,F0,03,00,
12141068,000000A9,false,Rx,0,8,C5,53,A0,0F,32,A0,3F,07,
12141301,000000AA,false,Rx,0,8,2D,03,FA,00,00,00,84,00,
12143540,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
12143763,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12143988,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12144408,0000019E,false,Rx,0,8,00,EA,2F,FC,FE,61,00,17,
12144632,000001A0,false,Rx,0,8,00,80,00,00,80,00,E8,8B,
12144855,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12150592,000000A8,false,Rx,0,8,96,04,FA,00,FA,F0,03,00,
12150816,000000A9,false,Rx,0,8,C6,54,A0,0F,32,A0,3F,07,
12151226,000000AA,false,Rx,0,8,2E,04,FA,00,00,00,84,00,
12153651,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12160477,000000A8,false,Rx,0,8,98,05,FA,00,FA,F1,03,00,
12160701,000000A9,false,Rx,0,8,F7,55,A0,0F,32,A0,6F,07,
12160925,000000AA,false,Rx,0,8,2F,05,FA,00,00,00,84,00,
12163541,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
12163765,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12163990,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12164216,0000019E,false,Rx,0,8,00,EA,2F,FC,FE,61,00,17,
12164447,000001A0,false,Rx,0,8,00,80,00,00,80,00,08,AA,
12164671,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12165079,000001A6,false,Rx,0,8,00,00,00,00,00,00,20,F3,
12170642,000000A8,false,Rx,0,8,99,06,FA,00,FA,F1,03,00,
12170870,000000A9,false,Rx,0,8,F8,56,A0,0F,32,A0,6F,07,
12171093,000000AA,false,Rx,0,8,30,06,FA,00,00,00,84,00,
12173155,00000202,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
12173786,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12173791,000003BE,false,Rx,0,2,AC,F0,00,00,00,00,00,00,
12180626,000000A8,false,Rx,0,8,9A,07,FA,00,FA,F1,03,00,
12180850,000000A9,false,Rx,0,8,F9,57,A0,0F,32,A0,6F,07,
12181073,000000AA,false,Rx,0,8,31,07,FA,00,00,00,84,00,
12183686,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
12183910,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12184135,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12184366,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,61,00,27,
12184594,000001A0,false,Rx,0,8,00,80,00,00,80,00,18,BA,
12184852,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12184857,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
12190774,000000A8,false,Rx,0,8,9B,08,FA,00,FA,F1,03,00,
12190997,000000A9,false,Rx,0,8,FA,58,A0,0F,32,A0,6F,07,
12191222,000000AA,false,Rx,0,8,32,08,FA,00,00,00,84,00,
12193663,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12200695,000000A8,false,Rx,0,8,9C,09,FA,00,FA,F1,03,00,
12200918,000000A9,false,Rx,0,8,FB,59,A0,0F,32,A0,6F,07,
12201144,000000AA,false,Rx,0,8,33,09,FA,00,00,00,84,00,
12202840,0000021A,false,Rx,0,3,00,20,FC,00,00,00,00,00,
12203618,000000B6,false,Rx,0,5,02,02,80,00,C8,00,00,00,
12203842,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12204067,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12204301,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,61,00,27,
12204526,000001A0,false,Rx,0,8,00,80,00,00,80,00,28,CA,
12204750,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12210655,000000A8,false,Rx,0,8,9D,0A,FA,00,FA,F1,03,00,
12210890,000000A9,false,Rx,0,8,FC,5A,A0,0F,32,A0,6F,07,
12211308,000000AA,false,Rx,0,8,34,0A,FA,00,00,00,84,00,
12213598,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12220503,000000A8,false,Rx,0,8,9E,0B,FA,00,FA,F1,03,00,
12220728,000000A9,false,Rx,0,8,FD,5B,A0,0F,32,A0,6F,07,
12220951,000000AA,false,Rx,0,8,35,0B,FA,00,00,00,84,00,
12221547,000001D0,false,Rx,0,8,3B,FF,40,C3,00,00,CD,A6,
12223607,000000B6,false,Rx,0,5,03,03,80,00,C8,00,00,00,
12223831,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12224056,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12224287,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,61,00,27,
12224512,000001A0,false,Rx,0,8,00,80,00,00,80,00,38,DA,
12224736,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12224960,000004A9,false,Rx,0,8,00,12,FF,FF,FF,FF,FF,FF,
12230607,000000A8,false,Rx,0,8,9F,0C,FA,00,FA,F1,03,00,
12230831,000000A9,false,Rx,0,8,FE,5C,A0,0F,32,A0,6F,07,
12231266,000000AA,false,Rx,0,8,36,0C,FA,00,00,00,84,00,
12233552,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12239457,00000130,false,Rx,0,5,40,43,C2,1F,45,00,00,00,
12240597,000000A8,false,Rx,0,8,A0,0D,FA,00,FA,F1,03,00,
12240820,000000A9,false,Rx,0,8,FF,5D,A0,0F,32,A0,6F,07,
12241228,000000AA,false,Rx,0,8,37,0D,FA,00,00,00,84,00,
12243655,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
12243879,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12244109,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12244339,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,61,00,27,
12244563,000001A0,false,Rx,0,8,00,80,00,00,80,00,48,EA,
12244787,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12250368,000000A8,false,Rx,0,8,A1,0E,FA,00,FA,F1,03,00,
12250776,000000A9,false,Rx,0,8,00,5E,A0,0F,32,A0,6F,07,
12250999,000000AA,false,Rx,0,8,38,0E,FA,00,00,00,84,00,
12253609,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12253834,000005A9,false,Rx,0,8,01,03,80,FF,FF,FF,FF,FF,
12259376,00000380,false,Rx,0,7,4B,57,31,34,35,39,32,00,
