Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1825090,000001A0,false,Rx,0,8,00,80,00,60,01,14,80,18,
1825316,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1827054,000001B4,false,Rx,0,8,00,D0,E2,F1,44,32,FE,D0,
1829675,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1829682,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
1829687,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
1829933,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
1834209,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1837065,000001FB,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
1839177,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
1839402,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
1839627,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
1839867,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
1844230,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
1844465,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1844707,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1844940,0000019E,false,Rx,0,8,00,E8,4F,FC,FE,00,00,D3,
1845165,000001A0,false,Rx,0,8,00,80,00,40,01,14,90,08,
1845391,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1849685,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1849692,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
1849732,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
1849737,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
1854181,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1854406,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1858969,00000130,false,Rx,0,5,45,43,21,8F,A9,00,00,00,
1859194,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
1859605,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
1859874,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1859880,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
1860105,000001D2,false,Rx,0,5,E1,0C,8F,70,F0,00,00,00,
1864278,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
1864503,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1864729,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1864962,0000019E,false,Rx,0,8,00,E8,4F,FC,FE,00,00,D3,
1865186,000001A0,false,Rx,0,8,00,80,00,40,01,14,A0,18,
1865410,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1869670,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1869677,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1869682,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
1869931,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
1874177,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1879116,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1879342,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
1879567,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
1879809,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
1880974,00000480,false,Rx,0,8,17,42,FD,FF,FF,FF,FF,FF,
1884230,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
1884701,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1884706,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1884941,0000019E,false,Rx,0,8,00,E8,4F,FC,FE,00,00,D3,
1885166,000001A0,false,Rx,0,8,00,80,00,60,01,14,B0,48,
1885391,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1889902,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1889908,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
1889914,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
1889919,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
1894195,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1899123,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1899348,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
1899574,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
1899809,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
1903637,000001D0,false,Rx,0,8,3C,76,67,C3,9C,9E,CD,82,
1904281,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
1904287,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1904703,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1904936,0000019E,false,Rx,0,8,00,E8,4F,FC,FE,00,00,D3,
1905160,000001A0,false,Rx,0,8,00,80,00,40,01,17,C0,3B,
1905385,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1905610,000001A6,false,Rx,0,8,00,00,00,00,00,00,50,FC,
1909919,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1909925,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
1909931,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
1909936,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
1914202,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1919133,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1919358,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1919583,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
1919821,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
1924053,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
1924278,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1924697,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1924930,0000019E,false,Rx,0,8,00,E8,4F,FC,FE,00,00,D3,
1925155,000001A0,false,Rx,0,8,00,80,00,40,01,17,D0,4B,
1925379,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1927119,000001B4,false,Rx,0,8,00,D0,E2,F2,44,32,FE,D1,
1930142,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1930149,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
1930154,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
1930159,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
1934226,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1939161,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1939386,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
1939610,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
1939847,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
1944208,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
1944433,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1944668,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1944895,0000019E,false,Rx,0,8,00,E8,4F,FC,FE,00,00,D3,
1945120,000001A0,false,Rx,0,8,00,80,00,40,01,14,E0,58,
1945346,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1950336,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1950343,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
1950348,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
1950353,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
1954269,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1954529,00000194,false,Rx,0,4,EA,F9,00,F0,00,00,00,00,
1954534,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1959100,00000130,false,Rx,0,5,45,43,21,8F,BA,00,00,00,
1959325,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
1959550,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
1959787,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1960012,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
1964371,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
1964596,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1964829,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1965054,0000019E,false,Rx,0,8,00,E8,4F,FC,FE,00,00,D3,
1965278,000001A0,false,Rx,0,8,00,80,00,40,01,14,00,77,
1965503,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1965732,000000C8,false,Rx,0,6,3B,08,AC,00,00,8C,00,00,
1970503,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1970510,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
1970515,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
1970520,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
1972161,00000497,false,Rx,0,8,29,42,FF,FF,FF,FF,FF,FF,
1974267,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1974680,000005A9,false,Rx,0,8,40,18,00,19,FF,FF,FF,FF,
1979054,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1979465,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
1979698,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
1979737,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
1984288,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
1984513,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
1984742,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1984974,0000019E,false,Rx,0,8,00,E8,4F,FC,FE,00,00,D3,
