Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
89578,000001A0,false,Rx,0,8,00,80,00,00,80,00,68,0B,
89803,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
90026,000001A6,false,Rx,0,8,00,00,00,00,00,00,F8,F5,
90258,000004A9,false,Rx,0,8,00,52,FF,FF,FF,FF,FF,FF,
95482,000000A8,false,Rx,0,8,8D,CD,27,00,FA,F1,03,00,
95487,000000A9,false,Rx,0,8,FF,5D,A0,0F,32,A0,6F,07,
95493,000000AA,false,Rx,0,8,37,0D,FA,00,00,00,84,00,
98682,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
104407,000000A8,false,Rx,0,8,8E,CE,27,00,FA,F1,03,00,
104631,000000A9,false,Rx,0,8,00,5E,A0,0F,32,A0,6F,07,
105038,000000AA,false,Rx,0,8,38,0E,FA,00,00,00,84,00,
108566,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
108790,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
109014,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
109247,0000019E,false,Rx,0,8,00,EA,7F,FC,FE,61,00,67,
109471,000001A0,false,Rx,0,8,00,80,00,00,80,00,78,1B,
109880,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
115671,000000A8,false,Rx,0,8,80,C0,27,00,FA,F1,03,00,
115676,000000A9,false,Rx,0,8,F2,50,A0,0F,32,A0,6F,07,
115681,000000AA,false,Rx,0,8,2A,00,FA,00,00,00,84,00,
118519,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
118754,00000130,false,Rx,0,5,00,03,D0,0F,61,00,00,00,
124297,000000A8,false,Rx,0,8,81,C1,27,00,FA,F1,03,00,
124705,000000A9,false,Rx,0,8,F3,51,A0,0F,32,A0,6F,07,
124931,000000AA,false,Rx,0,8,2B,01,FA,00,00,00,84,00,
125711,000001D0,false,Rx,0,8,3B,FF,4D,C3,88,10,CD,B2,
128525,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
128749,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
128972,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
129198,0000019E,false,Rx,0,8,00,EA,7F,FC,FE,61,00,67,
129430,000001A0,false,Rx,0,8,00,80,00,00,80,00,88,2B,
129838,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
136006,000000A8,false,Rx,0,8,82,C2,27,00,FA,F1,03,00,
136011,000000A9,false,Rx,0,8,F4,52,A0,0F,32,A0,6F,07,
136017,000000AA,false,Rx,0,8,2C,02,FA,00,00,00,84,00,
138691,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
138696,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
144420,000000A8,false,Rx,0,8,83,C3,27,00,FA,F1,03,00,
144645,000000A9,false,Rx,0,8,F5,53,A0,0F,32,A0,6F,07,
144871,000000AA,false,Rx,0,8,2D,03,FA,00,00,00,84,00,
148583,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
148806,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
149030,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
149266,0000019E,false,Rx,0,8,00,EA,7F,FC,FE,61,00,67,
149494,000001A0,false,Rx,0,8,00,80,00,00,80,00,98,3B,
149719,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
154343,000000A8,false,Rx,0,8,84,C4,27,00,FA,F1,03,00,
155903,000000A9,false,Rx,0,8,F6,54,A0,0F,32,A0,6F,07,
155908,000000AA,false,Rx,0,8,2E,04,FA,00,00,00,84,00,
158564,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
164495,000000A8,false,Rx,0,8,85,C5,27,00,FA,F1,03,00,
164719,000000A9,false,Rx,0,8,F7,55,A0,0F,32,A0,6F,07,
164942,000000AA,false,Rx,0,8,2F,05,FA,00,00,00,84,00,
168567,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
168794,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
169023,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
169255,0000019E,false,Rx,0,8,00,EA,7F,FC,FE,61,00,67,
169483,000001A0,false,Rx,0,8,00,80,00,00,80,00,A8,4B,
169708,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
174340,000000A8,false,Rx,0,8,86,C6,27,00,FA,F1,03,00,
174565,000000A9,false,Rx,0,8,F8,56,A0,0F,32,A0,6F,07,
176189,000000AA,false,Rx,0,8,30,06,FA,00,00,00,84,00,
177898,00000480,false,Rx,0,8,12,42,FD,FF,FF,FF,FF,FF,
178501,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
179484,000003B4,false,Rx,0,8,FF,FF,09,FC,FF,FF,FF,FF,
184321,000000A8,false,Rx,0,8,87,C7,27,00,FA,F1,03,00,
184545,000000A9,false,Rx,0,8,F9,57,A0,0F,32,A0,6F,07,
184770,000000AA,false,Rx,0,8,31,07,FA,00,00,00,84,00,
188661,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
188885,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
189109,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
189344,0000019E,false,Rx,0,8,00,EA,7F,FC,FE,61,00,67,
189572,000001A0,false,Rx,0,8,00,80,00,00,80,00,B8,5B,
189796,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
190021,000001A6,false,Rx,0,8,00,00,00,00,00,00,88,F7,
194464,000000A8,false,Rx,0,8,88,C8,27,00,FA,F1,03,00,
194688,000000A9,false,Rx,0,8,FA,58,A0,0F,32,A0,6F,07,
196290,000000AA,false,Rx,0,8,32,08,FA,00,00,00,84,00,
198635,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
204359,000000A8,false,Rx,0,8,89,C9,27,00,FA,F1,03,00,
204583,000000A9,false,Rx,0,8,FB,59,A0,0F,32,A0,6F,07,
204807,000000AA,false,Rx,0,8,33,09,FA,00,00,00,84,00,
208522,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
208746,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
209155,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
209386,0000019E,false,Rx,0,8,00,EA,7F,FC,FE,61,00,67,
209610,000001A0,false,Rx,0,8,00,80,00,00,80,00,C8,6B,
209837,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
214465,000000A8,false,Rx,0,8,8A,CA,27,00,FA,F1,03,00,
214693,000000A9,false,Rx,0,8,FC,5A,A0,0F,32,A0,6F,07,
216300,000000AA,false,Rx,0,8,34,0A,FA,00,00,00,84,00,
218570,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
218795,00000130,false,Rx,0,5,00,03,D0,0F,72,00,00,00,
224435,000000A8,false,Rx,0,8,8B,CB,27,00,FA,F1,03,00,
224666,000000A9,false,Rx,0,8,FD,5B,A0,0F,32,A0,6F,07,
224890,000000AA,false,Rx,0,8,35,0B,FA,00,00,00,84,00,
225674,000001D0,false,Rx,0,8,3B,FF,4E,C3,88,10,CD,B2,
228701,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
228706,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
229128,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
229358,0000019E,false,Rx,0,8,00,EA,7F,FC,FE,61,00,67,
229581,000001A0,false,Rx,0,8,00,80,00,00,80,00,D8,7B,
229809,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
234259,000000A8,false,Rx,0,8,8C,CC,27,00,FA,F1,03,00,
234483,000000A9,false,Rx,0,8,FE,5C,A0,0F,32,A0,6F,07,
234890,000000AA,false,Rx,0,8,36,0C,FA,00,00,00,84,00,
236556,000001B5,false,Rx,0,6,00,FF,02,00,88,FF,00,00,
238767,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
238772,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
239023,000002A6,false,Rx,0,2,00,FC,00,00,00,00,00,00,
244272,000000A8,false,Rx,0,8,8D,CD,27,00,FA,F1,03,00,
244495,000000A9,false,Rx,0,8,FF,5D,A0,0F,32,A0,6F,07,
244903,000000AA,false,Rx,0,8,37,0D,FA,00,00,00,84,00,
248615,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
248839,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
249064,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
249298,0000019E,false,Rx,0,8,00,EA,8F,FC,FE,61,00,77,
249522,000001A0,false,Rx,0,8,00,80,00,00,80,00,E8,8B,
249747,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
254374,000000A8,false,Rx,0,8,8E,CE,27,00,FA,F1,03,00,
254596,000000A9,false,Rx,0,8,00,5E,A0,0F,32,A0,6F,07,
254821,000000AA,false,Rx,0,8,38,0E,FA,00,00,00,84,00,
258520,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
264294,000000A8,false,Rx,0,8,80,C0,27,00,FA,F1,03,00,
264518,000000A9,false,Rx,0,8,F2,50,A0,0F,32,A0,6F,07,
264925,000000AA,false,Rx,0,8,2A,00,FA,00,00,00,84,00,
265703,00000310,false,Rx,0,7,66,F7,34,4F,00,FC,21,00,
268500,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
268724,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
268961,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
269187,0000019E,false,Rx,0,8,00,EA,8F,FC,FE,61,00,77,
269417,000001A0,false,Rx,0,8,00,80,00,00,80,00,08,AA,
269826,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
274457,000000A8,false,Rx,0,8,81,C1,27,00,FA,F1,03,00,
274682,000000A9,false,Rx,0,8,F3,51,A0,0F,32,A0,6F,07,
274907,000000AA,false,Rx,0,8,2B,01,FA,00,00,00,84,00,
275132,00000492,false,Rx,0,8,17,52,FF,FF,FF,FF,FF,FF,
278624,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
278867,000000C8,false,Rx,0,6,24,0A,0C,00,00,AC,00,00,
284218,000000A8,false,Rx,0,8,82,C2,27,00,FA,F1,03,00,
284447,000000A9,false,Rx,0,8,F4,52,A0,0F,32,A0,6F,07,
284856,000000AA,false,Rx,0,8,2C,02,FA,00,00,00,84,00,
288560,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
288785,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
289197,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
289427,0000019E,false,Rx,0,8,00,EA,8F,FC,FE,61,00,77,
289650,000001A0,false,Rx,0,8,00,80,00,00,80,00,18,BA,
289878,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
290104,000001A6,false,Rx,0,8,00,00,00,00,00,00,18,F9,
290339,00000374,false,Rx,0,5,00,00,00,00,FC,00,00,00,
294419,000000A8,false,Rx,0,8,83,C3,27,00,FA,F1,03,00,
294650,000000A9,false,Rx,0,8,F5,53,A0,0F,32,A0,6F,07,
294874,000000AA,false,Rx,0,8,2D,03,FA,00,00,00,84,00,
298578,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
304392,000000A8,false,Rx,0,8,84,C4,27,00,FA,F1,03,00,
304615,000000A9,false,Rx,0,8,F6,54,A0,0F,32,A0,6F,07,
305023,000000AA,false,Rx,0,8,2E,04,FA,00,00,00,84,00,
308731,000000B6,false,Rx,0,5,02,02,80,00,C8,00,00,00,
308955,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
309181,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
309412,0000019E,false,Rx,0,8,00,EA,8F,FC,FE,61,00,77,
309638,000001A0,false,Rx,0,8,00,80,00,00,80,00,28,CA,
309863,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
314309,000000A8,false,Rx,0,8,85,C5,27,00,FA,F1,03,00,
314533,000000A9,false,Rx,0,8,F7,55,A0,0F,32,A0,6F,07,
314939,000000AA,false,Rx,0,8,2F,05,FA,00,00,00,84,00,
318610,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
318833,00000130,false,Rx,0,5,00,03,D0,0F,83,00,00,00,
324260,000000A8,false,Rx,0,8,86,C6,27,00,FA,F1,03,00,
324484,000000A9,false,Rx,0,8,F8,56,A0,0F,32,A0,6F,07,
324891,000000AA,false,Rx,0,8,30,06,FA,00,00,00,84,00,
325672,000001D0,false,Rx,0,8,3B,FF,4E,C3,88,10,CD,B2,
328642,000000B6,false,Rx,0,5,03,03,80,00,C8,00,00,00,
328866,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
329090,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
329322,0000019E,false,Rx,0,8,00,EA,8F,FC,FE,61,00,77,
329546,000001A0,false,Rx,0,8,00,80,00,00,80,00,38,DA,
329771,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
334148,000000A8,false,Rx,0,8,87,C7,27,00,FA,F1,03,00,
334562,000000A9,false,Rx,0,8,F9,57,A0,0F,32,A0,6F,07,
334784,000000AA,false,Rx,0,8,31,07,FA,00,00,00,84,00,
338560,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
338793,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
344207,000000A8,false,Rx,0,8,88,C8,27,00,FA,F1,03,00,
344437,000000A9,false,Rx,0,8,FA,58,A0,0F,32,A0,6F,07,
344660,000000AA,false,Rx,0,8,32,08,FA,00,00,00,84,00,
348554,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
348777,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
349002,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
349231,0000019E,false,Rx,0,8,00,EA,8F,FC,FE,61,00,77,
349461,000001A0,false,Rx,0,8,00,80,00,00,80,00,48,EA,
349685,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
354311,000000A8,false,Rx,0,8,89,C9,27,00,FA,F1,03,00,
354535,000000A9,false,Rx,0,8,FB,59,A0,0F,32,A0,6F,07,
354942,000000AA,false,Rx,0,8,33,09,FA,00,00,00,84,00,
358618,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
363468,00000497,false,Rx,0,8,29,52,FF,FF,FF,FF,FF,FF,
364247,000000A8,false,Rx,0,8,8A,CA,27,00,FA,F1,03,00,
364471,000000A9,false,Rx,0,8,FC,5A,A0,0F,32,A0,6F,07,
364694,000000AA,false,Rx,0,8,34,0A,FA,00,00,00,84,00,
368587,000000B6,false,Rx,0,5,05,05,80,00,C8,00,00,00,
368815,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
369046,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
369279,0000019E,false,Rx,0,8,00,EA,8F,FC,FE,61,00,77,
369502,000001A0,false,Rx,0,8,00,80,00,00,80,00,58,FA,
369726,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
374358,000000A8,false,Rx,0,8,8B,CB,27,00,FA,F1,03,00,
374583,000000A9,false,Rx,0,8,FD,5B,A0,0F,32,A0,6F,07,
374990,000000AA,false,Rx,0,8,35,0B,FA,00,00,00,84,00,
378635,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
384233,000000A8,false,Rx,0,8,8C,CC,27,00,FA,F1,03,00,
384464,000000A9,false,Rx,0,8,FE,5C,A0,0F,32,A0,6F,07,
384687,000000AA,false,Rx,0,8,36,0C,FA,00,00,00,84,00,
388576,000000B6,false,Rx,0,5,06,06,80,00,C8,00,00,00,
388801,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
389023,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
389259,0000019E,false,Rx,0,8,00,EA,8F,FC,FE,61,00,77,
389482,000001A0,false,Rx,0,8,00,80,00,00,80,00,68,0B,
389891,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
390116,000001A6,false,Rx,0,8,00,00,00,00,00,00,A8,FA,
394380,000000A8,false,Rx,0,8,8D,CD,27,00,FA,F1,03,00,
394604,000000A9,false,Rx,0,8,FF,5D,A0,0F,32,A0,6F,07,
394827,000000AA,false,Rx,0,8,37,0D,FA,00,00,00,84,00,
398668,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
399147,000002FC,false,Rx,0,7,81,01,00,FF,FF,FF,FF,00,
399377,000001B6,false,Rx,0,7,00,FC,00,00,00,AC,00,00,
404169,000000A8,false,Rx,0,8,8E,CE,27,00,FA,F1,03,00,
404400,000000A9,false,Rx,0,8,00,5E,A0,0F,32,A0,6F,07,
404807,000000AA,false,Rx,0,8,38,0E,FA,00,00,00,84,00,
408521,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
408746,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
409155,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
409386,0000019E,false,Rx,0,8,00,EA,8F,FC,FE,61,00,77,
409609,000001A0,false,Rx,0,8,00,80,00,00,80,00,78,1B,
409833,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
414460,000000A8,false,Rx,0,8,80,C0,27,00,FA,F1,03,00,
414688,000000A9,false,Rx,0,8,F2,50,A0,0F,32,A0,6F,07,
414913,000000AA,false,Rx,0,8,2A,00,FA,00,00,00,84,00,
418526,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
418752,00000130,false,Rx,0,5,00,03,D0,0F,94,00,00,00,
424417,000000A8,false,Rx,0,8,81,C1,27,00,FA,F1,03,00,
424641,000000A9,false,Rx,0,8,F3,51,A0,0F,32,A0,6F,07,
424864,000000AA,false,Rx,0,8,2B,01,FA,00,00,00,84,00,
425653,000001D0,false,Rx,0,8,3B,FF,40,C3,88,10,CD,B2,
428643,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
428867,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
429091,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
429323,0000019E,false,Rx,0,8,00,EA,8F,FC,FE,61,00,77,
429551,000001A0,false,Rx,0,8,00,80,00,00,80,00,88,2B,
429774,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
434233,000000A8,false,Rx,0,8,82,C2,27,00,FA,F1,03,00,
434464,000000A9,false,Rx,0,8,F4,52,A0,0F,32,A0,6F,07,
434871,000000AA,false,Rx,0,8,2C,02,FA,00,00,00,84,00,
438672,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
438677,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
444313,000000A8,false,Rx,0,8,83,C3,27,00,FA,F1,03,00,
444544,000000A9,false,Rx,0,8,F5,53,A0,0F,32,A0,6F,07,
444769,000000AA,false,Rx,0,8,2D,03,FA,00,00,00,84,00,
448490,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
448714,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
448937,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
449163,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,61,00,87,
449393,000001A0,false,Rx,0,8,00,80,00,00,80,00,98,3B,
449802,000002B2,false,Rx,0,8,00,00,00,00,00,80,00,04,
450024,000004A9,false,Rx,0,8,00,52,FF,FF,FF,FF,FF,FF,
454293,000000A8,false,Rx,0,8,84,C4,27,00,FA,F1,03,00,
454516,000000A9,false,Rx,0,8,F6,54,A0,0F,32,A0,6F,07,
454744,000000AA,false,Rx,0,8,2E,04,FA,00,00,00,84,00,
