Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1032103,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1032328,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
1032554,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
1032791,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
1039844,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
1039854,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1040091,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1040328,00000130,false,Rx,0,5,45,43,21,8F,22,00,00,00,
1040554,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1040791,000001A0,false,Rx,0,8,00,80,00,40,01,17,40,BA,
1041031,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1042083,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1042493,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
1042721,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
1042987,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
1042992,000001D2,false,Rx,0,5,E1,0C,8F,F0,F0,00,00,00,
1049815,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1050039,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1052142,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1052368,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1052593,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
1052829,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
1059838,000000B6,false,Rx,0,5,05,05,80,00,C8,00,00,00,
1060066,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1060291,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1060516,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1060746,000001A0,false,Rx,0,8,00,80,00,60,01,17,50,EA,
1060979,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1062142,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1062368,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
1062593,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
1062829,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
1069821,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1072114,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1072339,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
1072563,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
1072802,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
1075995,00000480,false,Rx,0,8,17,42,FD,FF,FF,FF,FF,FF,
1079951,000000B6,false,Rx,0,5,06,06,80,00,C8,00,00,00,
1079957,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1080368,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1080593,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1080829,000001A0,false,Rx,0,8,00,80,00,40,01,17,60,DA,
1081055,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1081280,000000C8,false,Rx,0,6,38,08,7C,00,00,1C,00,00,
1082076,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1082487,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
1082715,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
1082947,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
1086746,000001D0,false,Rx,0,8,3C,76,6B,C3,9C,9E,CD,82,
1089830,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1092128,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1092353,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
1092579,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
1092817,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
1099668,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
1099903,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1100128,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1100354,0000019E,false,Rx,0,8,00,E8,DF,FC,FE,00,00,64,
1100579,000001A0,false,Rx,0,8,00,80,00,40,01,17,70,EA,
1100996,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1101222,000001A6,false,Rx,0,8,00,00,00,00,00,00,50,F3,
1102202,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1102428,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
1102655,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
1102887,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
1109684,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1112179,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1112404,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
1112628,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
1112869,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
1116257,000001B4,false,Rx,0,8,00,D0,E2,FA,44,32,FE,D9,
1119794,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
1120019,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1120244,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1120469,0000019E,false,Rx,0,8,00,E8,EF,FC,FE,00,00,74,
1120697,000001A0,false,Rx,0,8,00,80,00,60,01,17,80,1B,
1120923,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1122087,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
1122498,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
1122726,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
1122958,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
1129753,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1132239,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1132464,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
1132697,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
1132929,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
1139765,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
1140000,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1140225,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1140449,00000130,false,Rx,0,5,45,43,21,8F,33,00,00,00,
1140678,0000019E,false,Rx,0,8,00,E8,EF,FC,FE,00,00,74,
1140910,000001A0,false,Rx,0,8,00,80,00,60,01,17,90,2B,
1141135,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1142115,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1142340,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
1142565,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
1142806,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
1149815,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1150072,00000194,false,Rx,0,4,EE,FD,00,F0,00,00,00,00,
1150077,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1152185,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1152409,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1152635,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
1152873,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
1159895,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
1160124,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1160348,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1160573,0000019E,false,Rx,0,8,00,E8,EF,FC,FE,00,00,74,
1160810,000001A0,false,Rx,0,8,00,80,00,40,01,17,A0,1B,
1161035,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1162201,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1162427,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
1162655,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
1162885,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
1165740,00000497,false,Rx,0,8,29,42,FF,FF,FF,FF,FF,FF,
1169930,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1170907,00000335,false,Rx,0,8,00,CC,10,00,00,99,00,00,
1172077,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1172488,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
1172715,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
1172948,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
1179792,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
1180021,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1180245,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1180469,0000019E,false,Rx,0,8,00,E8,EF,FC,FE,00,00,74,
1180703,000001A0,false,Rx,0,8,00,80,00,60,01,17,B0,4B,
1181120,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1182101,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1182326,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
1182551,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
1182789,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
1183014,000001FB,false,Rx,0,2,F3,FF,00,00,00,00,00,00,
1186813,000001D0,false,Rx,0,8,3C,76,6B,C3,9C,9E,CD,82,
1189876,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1192193,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1192418,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
1192644,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
1192881,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
1199740,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
1199976,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
