Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
114733,000000A8,false,Rx,0,8,BA,06,03,10,03,F0,03,02,
114979,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
115213,000000A9,false,Rx,0,8,1B,16,4E,FF,14,4E,9F,0B,
115436,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
115662,000000AA,false,Rx,0,8,CA,16,03,00,14,0E,80,64,
116077,0000019E,false,Rx,0,8,00,E0,9F,FC,FE,00,00,1C,
116300,000001A0,false,Rx,0,8,00,80,00,F0,FF,14,40,67,
116525,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
118956,000001D0,false,Rx,0,8,39,FF,6D,C2,8E,1D,CD,B5,
125113,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
125118,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
125123,000000A8,false,Rx,0,8,8B,F7,02,F0,02,F0,03,02,
125363,000000A9,false,Rx,0,8,2C,17,4E,FF,14,4E,AF,0B,
125589,000000AA,false,Rx,0,8,DB,17,03,00,24,0E,80,64,
130859,00000480,false,Rx,0,8,12,42,FD,FF,FF,FF,FF,FF,
131095,000001B6,false,Rx,0,7,00,FC,3B,04,41,A0,20,00,
133887,0000031A,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
134657,000000B6,false,Rx,0,5,05,05,80,00,C8,00,00,00,
134888,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
135112,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
135335,000000A8,false,Rx,0,8,8C,F8,02,F0,02,F0,03,02,
135559,0000019E,false,Rx,0,8,00,E0,9F,FC,FE,00,00,1C,
135792,000000A9,false,Rx,0,8,1D,18,4E,EF,14,4E,AF,0B,
136016,000001A0,false,Rx,0,8,00,80,00,00,00,11,50,83,
136424,000000AA,false,Rx,0,8,BC,F8,02,00,24,0E,80,64,
136649,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
145272,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
145277,000000A8,false,Rx,0,8,8D,F9,02,F0,02,F0,03,02,
145282,000000A9,false,Rx,0,8,ED,19,4E,EF,14,4E,7F,0B,
145524,000000AA,false,Rx,0,8,B9,F9,02,00,20,0E,80,64,
146680,00000130,false,Rx,0,5,45,43,21,8F,11,00,00,00,
154707,000000B6,false,Rx,0,5,06,06,80,00,C8,00,00,00,
154939,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
155163,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
155385,0000019E,false,Rx,0,8,00,E0,AF,FC,FE,00,00,2C,
155610,000001A0,false,Rx,0,8,00,80,00,C0,FF,11,60,54,
155840,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
156249,000000A8,false,Rx,0,8,7E,EA,02,F0,02,F0,03,02,
156472,000000A9,false,Rx,0,8,EE,1A,4E,EF,14,4E,7F,0B,
156702,000000AA,false,Rx,0,8,BA,FA,02,00,20,0E,80,64,
165453,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
165458,000000A8,false,Rx,0,8,8F,FB,02,F0,02,F0,03,02,
165463,000000A9,false,Rx,0,8,DF,1B,4E,EF,14,4E,6F,0B,
165468,000000AA,false,Rx,0,8,B7,FB,02,00,1C,0E,80,64,
174561,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
174793,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
175018,000000A8,false,Rx,0,8,70,EC,02,E0,02,F0,03,02,
175242,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
175654,000000A9,false,Rx,0,8,E0,1C,4E,FF,14,4E,5F,0B,
175886,0000019E,false,Rx,0,8,00,E0,AF,FC,FE,00,00,2C,
176110,000000AA,false,Rx,0,8,D4,0C,03,00,28,0E,80,64,
176334,000001A0,false,Rx,0,8,00,80,00,10,00,14,70,B6,
176562,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
176794,000001A6,false,Rx,0,8,00,00,00,00,00,00,98,F2,
185627,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
185632,000000A8,false,Rx,0,8,71,ED,02,E0,02,F0,03,02,
185637,000000A9,false,Rx,0,8,E1,1D,4E,FF,14,4E,5F,0B,
185642,000000AA,false,Rx,0,8,D5,0D,03,00,28,0E,80,64,
194705,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
194935,000000A8,false,Rx,0,8,62,DE,02,E0,02,F0,03,02,
195161,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
195385,000000A9,false,Rx,0,8,B2,1E,4E,EF,14,4E,3F,0B,
195608,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
195852,000000AA,false,Rx,0,8,CE,FE,02,00,30,0E,80,64,
196077,0000019E,false,Rx,0,8,00,E0,AF,FC,FE,00,00,2C,
196304,000001A0,false,Rx,0,8,00,80,00,90,FF,14,80,47,
196528,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
205643,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
206076,000000A8,false,Rx,0,8,54,D0,02,E0,02,F0,03,02,
206299,000000A9,false,Rx,0,8,A4,10,4E,EF,14,4E,3F,0B,
206709,000000AA,false,Rx,0,8,C0,F0,02,00,30,0E,80,64,
211541,000001B4,false,Rx,0,8,00,D0,E2,FB,04,32,FE,9A,
214515,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
214966,000000A8,false,Rx,0,8,45,D1,02,D0,02,F0,03,02,
214972,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
215196,000000A9,false,Rx,0,8,95,11,4E,DF,14,4E,3F,0B,
215604,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
215836,000000AA,false,Rx,0,8,B1,E1,02,00,30,0E,80,64,
216061,0000019E,false,Rx,0,8,00,E0,AF,FC,FE,00,00,2C,
216289,000001A0,false,Rx,0,8,00,80,00,10,00,11,90,D3,
216513,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
219028,000001D0,false,Rx,0,8,39,FF,6D,C2,CF,1D,CD,B5,
225866,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
225872,000000A8,false,Rx,0,8,36,C2,02,D0,02,F0,03,02,
225877,00000194,false,Rx,0,4,E4,F3,00,F0,00,00,00,00,
225882,000000A9,false,Rx,0,8,F6,12,4E,DF,14,4E,9F,0B,
225887,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
225891,000000AA,false,Rx,0,8,B6,E2,02,00,34,0E,80,64,
225897,00000492,false,Rx,0,8,17,42,FF,FF,FF,FF,FF,FF,
233623,0000031A,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
234579,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
235031,000000A8,false,Rx,0,8,37,C3,02,D0,02,F0,03,02,
235036,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
235444,000000A9,false,Rx,0,8,F7,13,4E,DF,14,4E,9F,0B,
235668,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
235899,000000AA,false,Rx,0,8,A7,D3,02,00,34,0E,80,64,
236123,0000019E,false,Rx,0,8,00,E0,AF,FC,FE,00,00,2C,
236347,000001A0,false,Rx,0,8,00,80,00,00,00,11,A0,D3,
236571,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
245944,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
245949,000000A8,false,Rx,0,8,28,C4,02,C0,02,F0,03,02,
245954,000000A9,false,Rx,0,8,09,14,4E,DF,14,4E,AF,0B,
245959,000000AA,false,Rx,0,8,AC,D4,02,00,38,0E,80,64,
246571,00000130,false,Rx,0,5,45,43,21,8F,22,00,00,00,
254724,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
254958,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
255183,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
255407,0000019E,false,Rx,0,8,00,E0,AF,FC,FE,00,00,2C,
255633,000001A0,false,Rx,0,8,00,80,00,70,FF,14,B0,57,
255864,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
256087,000000A8,false,Rx,0,8,39,C5,02,D0,02,F0,03,02,
256312,000000A9,false,Rx,0,8,F9,15,4E,CF,14,4E,AF,0B,
256724,000000AA,false,Rx,0,8,A9,D5,02,00,34,0E,80,64,
256954,00000200,false,Rx,0,8,42,81,C0,00,00,00,00,00,
265983,000000A8,false,Rx,0,8,3A,C6,02,D0,02,F0,03,02,
265988,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
265993,000000A9,false,Rx,0,8,FA,16,4E,CF,14,4E,AF,0B,
265998,000000C8,false,Rx,0,6,1F,0A,5C,00,00,0C,00,00,
